autor,titlu,strofa,text,nr_versuri
Ana Blandiana,Tu treci,1,"Tu treci prin ceață
Și eu știu că treci,
Și e destul ca norii
Să nu-mi mai pară reci
Sicrie fără sațiu
Umflându-se să-ncapă
Întreaga omenire
În pulberea de apă,
Inconsistent și acru
Dospindu-se-n văzduh.",10
Ana Blandiana,"Oh, trupul tău",1,"Oh, trupul tău îl văd printre cerneală,
Cerneala-nămolindu-ne și-n somn
Ca o sudoare acră, animală.
Vreau să te-ajung
Și degetele-mi lunecă,
Nu te mai văd,
Abia te-aud,
Spune-mi, mai spune-mi
Că la fel ne-ntunecă
Vârtejul în care m-afund.",10
Ana Blandiana,Chihlimbar,1,"Atâta lumină în aer,
Atâta miere în cer,
Încât văzduhul întreg pare
Un bulgăre de chihlimbar
În care
Zei fosilizați
Și proiecte neterminate de îngeri
Se întrevăd
Uimitor de exact
Și aproape se mișcă.",10
Ana Blandiana,Cercul,1,"N-am cum să mă bucur de cercul
Strălucitor din jurul capului meu,
Abia dacă noaptea în vis
Îmi mai amintesc forma lui minunată
De pe vremea când mă jucam
Rostogolindu-l prin țărână cu-un băț,
Alergând să nu-l pierd
Și lovindu-l din nou
Ca să se rostogolească
Încă o dată.",10
Ana Blandiana,Restul pe masă,3,"Închei toate socotelile în felul acesta,
Rămânând deasupra,
Tăind toate punțile
Și câteodată
Mă cuprinde-o dorință nebună
Să fiu recunoscătoare cuiva,
Să mă târăsc în genunchi mulțumind,
Să strig: „Nu sunt vrednică
Nici dându-mi viața să înapoiez bunătate atâta!""
Dar în urma mea totu-i plătit.",10
Ana Blandiana,Moarte în lumină,9,"Dacă nu s-ar mai face dimineață,
Dacă alunecosul pisc al nopții
Nu mi-ar fugi mereu de sub picioare,
Cine ar îndrăzni să înjosească
Noptoasele mele izbânzi,
Singurătatea fără țărm în care
Te simt din când în când cum vii
Și-apoi te zbați să te desprinzi?
E păcat, Doamne, că te-nchid în mine
Ca-ntr-o capcană, ca să te mângâi?",10
Ana Blandiana,Eu nu cânt frunza,2,"Plantele doar,
Pentru că nu sunt în stare
Să povestească
Ce văd,
Sunt lăsate să se întoarcă mereu
Din țara aceea copilărească
De care
Un misterios prăpăd
Ne desparte
În van.",10
Ana Blandiana,Cândva arborii aveau ochi,1,"Cândva arborii aveau ochi,
Pot să jur,
Știu sigur
Că vedeam când eram arbore,
Îmi amintesc că mă mirau
Ciudatele aripi ale păsărilor
Care-mi treceau pe dinainte,
Dar dacă păsările bănuiau
Ochii mei,
Asta nu îmi mai aduc aminte.",10
Ana Blandiana,Cuplu,6,"Oh, numai noi cunoaștem dorul
De-a ne putea privi în ochi
Și-a înțelege astfel totul,
Dar stăm spate în spate,
Crescuți ca două crengi
Și dacă unul dintre noi s-ar smulge,
Jertfindu-se pentru o singură privire,
Ar vedea numai spatele din care s-a smuls
Însângerat, înfrigurat,
Al celuilalt.",10
Ana Blandiana,Dovezi,1,"Îngeri bătuți cu pietre
Care mai au tăria
Să nu se-ndepărteze în văzduh
Îmi cer, răniți
Și frânți de oboseală, găzduire
Și-n timp ce încă fâlfâie ușor
Adorm umili și fragezi prin caiete,
Trăgându-și doar în somn
Când li se face frig,
Câte o filă albă peste aripi.",10
Ana Blandiana,În mine e înalt,1,"În mine e înalt și întuneric,
Se-aude fâlfâit de aripi sus,
Pe undeva, printr-o fereastră nevăzută
Pătrunde-o rază murdărind nespus
Curata beznă care mă-nconjoară
Și-n care-atât de rar te văd
Tu ești în trupul meu supus
Ca o-nflorire-a doua oară
Neizbucnită în petale,
Neînălțată spre declin.",10
Ana Blandiana,Abia începusem să simt,1,"Abia începusem să simt
Că undeva-n rarul văzduh
Zăpada se va opri deodată,
Abia începusem să știu
Că nu mai poți să te ascunzi
De ochii mei avizi să vadă,
Abia zăream cum se depune
O linie limpede pe creștet,
Tremurătoare-n păr și moale
Pe genele-ți clipite-abia.",10
Ana Blandiana,Pasărea,2,"Să ne grăbim mai bine, să ne grăbim.
Îți voi spune pe drum de ce te-am chemat
Și cine te-așteaptă acolo.""
Și zbura din ce în ce mai repede,
Și zburam în urma ei tot mai greu,
O vedeam vorbind
Dar nu izbuteam să-nțeleg ce spune,
Și nu izbuteam să-mi amintesc
De unde-o cunosc.",9
Ana Blandiana,Seism,2,"Ce-ar mai putea
Din val să nască decât val,
Sfărmat și iarăși luând-o de la capăt,
Oare?
Pământ natal
Făcut ulcioare
Din care timpu-a curs la întâmplare
Și-a devenit istorie
În treacăt ...",9
Ana Blandiana,Seism,1,"Pământ cutremurat, neliniștit, isteric,
Pământ cu valuri
Ca o mare,
Taină zbătându-se să-și țină
Ascuns în grâne
Sufletul de foc,
Vânat bogat și slab din fire-n stare
S-amestece cu spaimă la un loc
Străvechi ruini și demolări viitoare...",9
Ana Blandiana,Stea adusă de vânt,2,"Lacomă, înfiptă sălbatic în creier,
Cu raze aspre închipuind rădăcini,
Ești o sămânță.
Ce păcat
Că planta pe care,
Lumină din lumină, o naști
Nu se poate vedea
Decât după ce
Mă voi fi întunecat.",9
Ana Blandiana,"Bătrâni, sihaștrii",2,"Ei nu-și aduc aminte de ce-au venit aici
Și nu mai știu demult cuvântul
Pe care trebuiau să-l strige lumii.
Din când în când în chip de vultur
Li se trimite semn de voia cerească,
Dar bătrânii se joacă
Împletind în penele păsării flori
Și Dumnezeu mâniat nu înțelege
Că ei au uitat să urască.",9
Ana Blandiana,Să stai în fân,1,"Să stai în fân, s-aștepți să vie noaptea,
Văzduhul să se facă tot mai șters,
Bondari morocănoși să-ți intre-n plete
Și-orice frântură-n gând să fie vers;
Când stelele mirate se deschid,
Ca niște ochi descoperiți de pleoape,
Să simți cum luneci în mireasma ierbii
Ca-ntr-un vârtej amețitor de ape;
Și-n timp ce cazi fără sfârșit s-adormi.",9
Ana Blandiana,Trecere,1,"Totul se schimbă,
S-a schimbat
Sau se va schimba,
Stâncilor le cresc rădăcini
Și dau muguri,
Apoi încep să se miște încet
După credința cuiva,
Țăranii altoiesc abonamente de tren
Pe coame uscate de pluguri.",9
Ana Blandiana,Sub insultă,1,"Nu știu nici cine, nici cum
Ridică pe valuri de ură
Gunoaiele strânse în drum
Pe care curentul le fură,
Le face-mpărați de o clipă
Spumei murdare din vârf,
Apoi le răstoarnă în pripă,
Redându-le marelui stârv
Al timpului. Taci și ascultă",9
Ana Blandiana,Umbrei mele i-e frică,2,"Umbrei mele i-e frică
De umbrele păsărilor
Mai mult decât
Mi-e frică mie de păsări -
Păsările trec pe deasupra mea
Și nu mă ating,
Dar umbra mea se chircește,
Se rostogolește rănită
De ciocul lunecat al unei umbre.",9
Ana Blandiana,Aripi,2,"Spre apus,
În timp ce munți isterici,
Amestecați cu marea
Țâșnită către ei,
S-ar prăvăli -
Frumos sfârșit al lumii
Sub cerul viu albastru
Roind de mari biserici
Vii.",9
Ana Blandiana,Așteaptă să vină octombrie,2,"Rămâi în cer
Până când ziua
Are curajul să se umilească,
Punându-se cu noaptea
Spate-n spate
Să vadă cine-i mai înalt
Și noaptea gingașă se-apleacă
Spre a părea
Egale și surori.",9
Ana Blandiana,Așteaptă să vină octombrie,4,"Tu vino numai când răsare
Înlăcrimatul soare de octombrie
Din oul văruit cu nouri,
Clocit în calde veșnicii,
Pândește cumpăna din care
Se lasă-n jos cuminte -
Atunci
Poți, chip de om purtând,
Să vii!",9
Ana Blandiana,Baladă,2,"Dă vorbe din palmă
Păsărilor hrană,
Nu-și ține
Pentru sine
Nici o rugăciune,
Nici o sudalmă,
Singur rămâne
Și fără prihană
Ca nenăscut.",9
Ana Blandiana,Țară de păsări,1,"O țară e făcută și din păsări,
Din V-urile mari căzând spre sud,
Rănite, alungate de somn și de trădare,
Venind înapoi
Obosite de dor,
Lunecând pe toboganul cerului
Recunoscătoare
Streșinei că nu s-a mutat
De pe vechiul pridvor.",9
Ana Blandiana,Croaziere,1,"Știu mările planetei din croaziere,
Plecări aproape-adevărate-n lume,
Cu valuri uriașe și furtuni,
Cu pești nemaivăzuți și păsări rare,
Cu ierburi de culori necunoscute,
Cu ochiul treaz al farului pe urma noastră
Patern îngăduindu-ne-aventura
Și libera corabie lung plutind
La capătul sforii legate în port.",9
Ana Blandiana,Rugăciune,1,"Să stau culcată-n zăpadă
Cu brațele larg desfăcute,
Închipuind o nespus de frumoasă
Cruce cuprinsă de somn
Dinadins,
Pe care doar îngerii ar merita
Să se răstignească
Pentru păcate făcute
În paradis.",9
Ana Blandiana,Semantică,3,"Uneori mi se părea că-ncep să-nțeleg
Răsucirea de sunete vibrând ascuțit
Și mă grăbeam să creez sisteme,
Morfologii și sintaxe
Aiuritoare,
Până când un strigăt
Mai sfâșietor și mai nestăpânit
Spărgea înțelesul
Și se scurgea din tipare.",9
Ana Blandiana,Cărare,1,"Cărare dreaptă
Trasă prin iarbă
De pieptănul tălpilor goale
Ca printr-un păr
Al țărânii,
Creștet fierbinte de somn
Și gata să se prăvale
De bună voie din toamnă
Precum din viață, bătrânii.",9
Ana Blandiana,Martorii,1,"Mai vinovați decât cei priviți
Sunt doar cei ce privesc,
Martorul care nu împiedică crima,
Atent s-o descrie,
Scuzându-se „Nu pot să fac
Două lucruri în același timp"",
Sau „Portretul victimei, îngeresc,
E mai important decât viața ei
Pământească.""",9
Ana Blandiana,Cândva arborii aveau ochi,3,"Dar atunci de ce
Când trec de ei aproape
Simt cum
Mă urmăresc cu privirile
Într-un fel cunoscut,
De ce când foșnesc și clipesc
Din miile lor de pleoape
Îmi vine să strig -
Ce-ați văzut?...",9
Ana Blandiana,Moarte în lumină,2,"Scurgerea timpului
Din nou înspre zi.
Împins,
Întunericul primește contururi,
Se face impur și se mișcă,
Înălțat din zăpadă
Câinele ascultă ceva,
Paznicul începe să-și închidă
Mantaua.",9
Ana Blandiana,Moarte în lumină,11,"Ajutor, ajutor,
Numai tu le poți porunci să adoarmă,
Numai tu,
Fratele meu întru negăsire,
Tu,
Întru căutare mire,
Tu,
Cel ce-ți astupi cu aripa urechile
Să nu mă auzi.",9
Ana Blandiana,Cândva arborii aveau ochi,2,"Caut zadarnic ochii arborilor acum,
Poate nu-i văd
Pentru că arbore nu mai sunt,
Sau poate-au coborât pe rădăcini
În pământ,
Sau poate,
Cine știe,
Mi s-a părut numai mie
Și arborii sunt orbi dintru-nceput...",9
Ana Blandiana,Gemeni,1,"Gemeni în uterul spaimei,
Locuitori ai aceleiași celule,
Orbi și muți
În bezna sonorizată sălbatic
Numai de pulsul hrănitor,
Smulgându-ne din nevertebrate,
Din pești și din păsări, din fiare,
Ca să ne poată naște
După chipul și asemănarea Ei.",9
Ana Blandiana,Cât aș fi vrut,2,"Cât aș fi vrut
Să nu semănăm nimănui,
Frumoși și curați
Să nu știm lupta niciodată,
Să trecem prin lume
Străini de minciună,
De durere mirați,
Fericiți de-a ajunge-mpreună
În viața cealaltă.",9
Ana Blandiana,Moarte în lumină,7,"Brațele mele tu mi le-ai făcut
Și-n întuneric te găsesc pe tine,
Și răsuflarea mea,
Din răsuflarea ta înmugurită,
Lângă clavicula-ți subțire
Numai noaptea o simți,
Și doar din beznă ochii tăi mă văd,
Și mi-e atât de bine,
Și ți-e atât de bine.",9
Ana Blandiana,Leagăn,1,"Coboară verdele în galben
Ca într-un leagăn mai blând
În care îngeri se dezbracă și-și aruncă
Hainele mototolite pe pământ,
Pământul tot se-ascunde în odăjdii,
Sub care firul nopții dă colț
Și crește pur,
O, numai în octombrie poți să întâlnești
Îngeri goi râzând prin păduri.",9
Ana Blandiana,În cădere,2,"Tot ce e lest,
Tot ce mă poate trage la fund,
Amintirile, dorințele, patimile,
Iubirile, în cele din urmă,
Și, când nu mai e nimic
De aruncat,
Nici o haină, cât de subțire,
Pielea mototolită mi-o dezbrac
Și carnea amorțită de pe oase.",9
Ana Blandiana,Încă un pas,1,"Atât de puține lucruri mă pricep să fac,
Nici piersici ca piersicii,
Nici struguri ca via,
Nici măcar nuci
Ca arborii cu umbră amară
Și foșnet ușor,
Un singur lucru știu să fac
Cu o pricepere extraordinară:
Știu să mor.",9
Ana Blandiana,Într-o nucă,3,"De-afară pătrunde doar o mirare de greier -
Într-o nucă aș vrea să-ntomnez,
Să m-acopere straturi de frunze
Și umbre de cârduri
Zbătându-se-n dorul de ducă,
În timp ce din tot ce-i noroc pe pământ
Eu să știu să aleg
Cât de bine-i să dormi într-o nucă!",8
Ana Blandiana,Atât de frig,1,"Atât de frig, încât îngheață
Pe dinții câinilor saliva
În timp ce latră înspre luna
De spaima căreia turbară,
Atât de frig, încât teroarea
Îmi crapă buzele când strig
Și sângele, cald încă,
Mi-l ling precum o fiară...",8
Ana Blandiana,Din apă ieșeau trupuri albe de plopi,1,"Din apă ieșeau trupuri albe de plopi
Cu forme somnoroase și suave,
Adolescenți frumoși sau doar femei,
Dulce confuzie, pletele jilave
Nu îndrăzneau dorința s-o ascundă,
Apa era fără sfârșit, rotundă,
Luna turna pe luciul ei
Ulei.",8
Ana Blandiana,Rugăciune,2,"Alb fără margini
Și liniște neîncepută,
Nori destrămați în flori
Troienindu-mă lin,
În timp ce lacrimi fierbinți
Se nasc sub pleoapele-nchise
Și-ngheață nainte de-a curge
Din vise.",8
Ana Blandiana,Schimb,1,"Ca două mari oglinzi
În care crezi că vezi
Și numai tot pe tine
Te regăsești răsfrânt,
Unul pe lângă altul
Alunecăm, dând totul
Și reprimind mereu
Ce-am dat și până când.",8
Ana Blandiana,Stea adusă de vânt,1,"De la început ai fost adusă de vânt
Ca o sămânță.
Am și glumit: „Cine-a mai văzut
Stea adusă de vânt?""
Dar mai târziu,
Când mi te-ai așezat pe frunte
Și-ai început să-ncolțești
Am înțeles că ești o sămânță.",8
Ana Blandiana,După felul în care alunecă luna,1,"Simt că te-apropii întotdeauna
După zăpăceala mestecenilor
Care-ncep să se-agite
Și să foșnească-n neștire,
După felul nesigur
În care alunecă luna,
Tu ești atât de înalt și de subțire
Și ți-e atât de frig.",8
Ana Blandiana,Suprafața apei,1,"Piciorul modulat felin sub pânza
Strânsă naiv deasupra de genunchi
Și toate acoladele făpturii
Legate în sublimul unghi
Nu te destramă, nu-ți mai declanșează
Scurtcircuite crâncene în trup,
Nu mai visezi în noaptea sanguină
Spasmodici pași de lup.",8
Ana Blandiana,Cine dintre noi,1,"Când pleci,
Nu știu care dintre noi doi a plecat,
Când întind mâna
Nu știu dacă nu mă caut
Pe mine,
Când îți spun: te iubesc,
Nu știu dacă nu mie îmi spun
Și mi se face rușine.",8
Ana Blandiana,Elegie de dimineață,1,"La început făgăduisem să tac, dar apoi, dimineața,
V-am văzut apărând cu cenușă în porți,
Semănând, cum se seamănă grâul, cenușa,
Și n-am mai putut, și-am strigat: Ce faceți? Ce faceți?
Pentru voi am nins toată noaptea deasupra orașului,
Pentru voi am albit toată noaptea; o, dacă
Ați pricepe ce greu e să ningi!
Aseară de cum v-ați culcat am ieșit în văzduh.",8
Ana Blandiana,Bănuiala,1,"Este liberă floarea
Căreia i s-a stabilit cu precizie
Data când se va deschide
Și data când se va ofili,
Mireasma pe care
Trebuie s-o răspândească
Și culoarea pe care trebuie s-o aprindă?
Ea spune că da.",8
Ana Blandiana,Prin neființă,2,"Păsări dormeau pe fruntea lor în crengi
Și-n lunecare gângureau ușor,
Fără să se trezească, dar simțindu-mi
Prezența tulburată-n viitor,
Cum îi așteaptă pretinzând dovezi,
Cum îi contemplă fără să îi creadă
Că poartă-n frunte crengi cu flori și trec
Prin neființa fără de tăgadă...",8
Ana Blandiana,Prin neființă,1,"Purtând în loc de coarne crengi cu flori
Turma de cerbi trecea prin amintire
Și ochiul meu, care acum o vede,
Nu se formase încă s-o admire;
Deci fără martori, ca un gând, treceau
Atât de lin că nu clinteau vreun ram
Și nu sfârșeau de-a trece-n timp ce eu
Căzând din vârstă-n vârstă îi priveam.",8
Ana Blandiana,Poveste,3,"Din fericire, am descoperit
Că totul
Poate fi transformat în cuvinte
Și am continuat să înaintez
Presărând
Vorbele în care mă destram
Cum se destramă un pulover vechi
În căpețele de lână-ncrețită de atâta purtare...",8
Ana Blandiana,Acolo sus,1,"Acolo sus pe munte casa
Apare și dispare dintre nori.
Cine-o îmbracă în atât de lașe scuturi
Și-o părăsește-atât de deseori?
Ochilor noștri cine-o lasă pradă
Și ochii noștri, cine pradă ei?
Stăm atârnați de jilava icoană
Ca lacrimile-n geana unor nesiguri zei.",8
Ana Blandiana,Minunea,2,"Ea curge pe pietre
Și le face frumoase,
Adoarme în fragi
Și le coace în somn,
Conul de brad i-e palat,
Leagăn ochiul de cârtiță,
Lumânare
Oricare pom.",8
Ana Blandiana,Știu puritatea,4,"E fericit cuvântu-n gând,
Rostit, urechea îl defaimă.
Spre care o să mă aplec
Din talgere - vis mut sau faimă?
Între tăcere și păcat
Ce-o să aleg - cirezi sau lotuși?
O, drama de-a muri de alb
Sau moartea de-a învinge totuși...",8
Ana Blandiana,Țara părinților,1,"Părul îmi ajungea până la pământ
Și treizeci de ani
Mi se părea o răsplată atât de îndepărtată
Încât nu credeam cu putință
Să o ating vreodată,
Plină de cruzime lunecam
Dinspre țara părinților
Spre o lume încă neinventată.",8
Ana Blandiana,Cuplu,3,"Cum ești?
Dacă ridic brațul
Și-l întind mult înapoi
Îți descopăr clavicula dulce
Și, urcând, degetele îți ating
Sfintele buze,
Apoi brusc se-ntorc și-mi strivesc
Până la sânge gura.",8
Ana Blandiana,Morfologie,1,"Dor aproape stins de lume,
Dor aproape stins de mine,
Substantive și pronume
Ale unei limbi străine
Dintre frazele căreia,
Moi și vechi, de catifea,
Verbe fermentând ideea
Să visez în limba mea.",8
Ana Blandiana,Model,3,"Când se întoarce,
Mă ascund înspăimântată
Și încerc să dispar.
Fuga celui singur
Dinspre și spre
Centrul singurătății,
După modelul căreia
Fac mările valuri!",8
